"Province","SSP","Period","Month","extremeHeat","spi","futPop","Area","Popdens","Popdenscat","Pop","rh_mean"
"Nakhon Sawan","ssp126","2041-2060",4,30,-1.6651730514304,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,73.7611143906911
"Nakhon Sawan","ssp126","2041-2060",5,19,-1.30619375924483,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,74.2761047935486
"Nakhon Sawan","ssp126","2041-2060",6,10,-0.949481378258641,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,73.1742426713308
"Nakhon Sawan","ssp126","2041-2060",7,3,0.439399529858891,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,75.6370665550232
"Nakhon Sawan","ssp126","2041-2060",8,0,0.738421213165174,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,72.8288581403097
"Nakhon Sawan","ssp126","2041-2060",9,2,0.0653602126039028,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,72.7747117741903
"Nakhon Sawan","ssp126","2061-2080",1,0,-0.332542987708295,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,76.540963528951
"Nakhon Sawan","ssp126","2061-2080",10,0,0.163714335563776,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,71.7193582503001
"Nakhon Sawan","ssp126","2061-2080",11,0,0.266518581044987,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,71.0860025215149
"Nakhon Sawan","ssp126","2061-2080",12,0,0.0955148522743695,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,72.3803421719869
"Nakhon Sawan","ssp126","2061-2080",2,4,0.148971501845757,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,73.7399621868134
"Nakhon Sawan","ssp126","2061-2080",3,30,-1.78570859613089,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,75.0824513435364
"Nakhon Sawan","ssp126","2061-2080",4,30,-1.58834792289409,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,76.8417933781942
