"Province","SSP","Period","Month","extremeHeat","spi","futPop","Area","Popdens","Popdenscat","Pop","rh_mean"
"Prachuap Khiri Khan","ssp370","2041-2060",9,0,-1.170845704,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,71.1563606866201
"Prachuap Khiri Khan","ssp370","2061-2080",1,0,0.260266615,444753.581626864,6448.38945824456,68.9712655395258,"Low",519391.84,72.9242960643768
"Prachuap Khiri Khan","ssp370","2061-2080",10,0,-0.074665251,444753.581626864,6448.38945824456,68.9712655395258,"Low",519391.84,74.0217216364543
"Prachuap Khiri Khan","ssp370","2061-2080",11,0,1.401950929,444753.581626864,6448.38945824456,68.9712655395258,"Low",519391.84,73.0632154941559
"Prachuap Khiri Khan","ssp370","2061-2080",12,0,0.377285309,444753.581626864,6448.38945824456,68.9712655395258,"Low",519391.84,70.2609835497538
"Prachuap Khiri Khan","ssp370","2061-2080",2,0,0.679562206,444753.581626864,6448.38945824456,68.9712655395258,"Low",519391.84,74.5899929618836
"Prachuap Khiri Khan","ssp370","2061-2080",3,3,0.336568486,444753.581626864,6448.38945824456,68.9712655395258,"Low",519391.84,72.7428349113464
"Prachuap Khiri Khan","ssp370","2061-2080",4,5,-0.200632155,444753.581626864,6448.38945824456,68.9712655395258,"Low",519391.84,72.1071662267049
"Prachuap Khiri Khan","ssp370","2061-2080",5,6,-0.857303912,444753.581626864,6448.38945824456,68.9712655395258,"Low",519391.84,70.7719215170542
"Prachuap Khiri Khan","ssp370","2061-2080",6,3,-0.91721951,444753.581626864,6448.38945824456,68.9712655395258,"Low",519391.84,73.8231690406799
