"","Year","Month","Province","DF","ENCEP","INFLUENZA","MALARIA","PNEU","CHOL","TB","LEPTO","MELIOID"
"394",2003,3,"Kamphaeng Phet",12,3,10,0,128,0,30,10,1
"395",2003,3,"Kanchanaburi",12,0,50,0,116,0,22,3,0
"396",2003,3,"Khon Kaen",24,0,31,0,225,0,17,1,0
"397",2003,3,"Krabi",8,0,47,0,88,0,14,0,1
"398",2003,3,"Lampang",8,0,8,0,340,0,19,0,0
"399",2003,3,"Lamphun",3,0,35,0,104,0,17,7,0
"400",2003,3,"Loei",0,0,1,0,61,0,12,5,0
"401",2003,3,"Lop Buri",1,0,5,3,85,0,19,9,0
"402",2003,3,"Mae Hong Son",1,0,11,1,142,0,13,6,0
"403",2003,3,"Maha Sarakham",28,0,39,2,168,0,15,22,0
"404",2003,3,"Mukdahan",4,0,2,1,65,0,8,31,0
"405",2003,3,"Nakhon Nayok",5,0,2,1,7,0,3,14,0
"406",2003,3,"Nakhon Pathom",11,0,36,0,123,0,5,13,0
"407",2003,3,"Nakhon Phanom",23,0,20,0,123,0,7,1,0
"408",2003,3,"Nakhon Ratchasima",20,2,38,0,489,0,1,0,0
"409",2003,3,"Nakhon Sawan",50,0,27,0,149,5,43,0,0
"410",2003,3,"Nakhon Si Thammarat",21,2,76,0,116,0,29,0,0
"411",2003,3,"Nan",2,0,44,0,66,1,28,0,0
"412",2003,3,"Narathiwat",16,0,62,0,220,1,32,0,0
"413",2003,3,"Nong Bua Lam Phu",2,0,19,3,112,0,23,0,0
"414",2003,3,"Nong Khai",4,0,7,2,74,0,25,0,0
"415",2003,3,"Nonthaburi",13,0,44,2,84,0,18,0,0
"416",2003,3,"Pathum Thani",8,0,21,2,146,4,14,0,0
"417",2003,3,"Pattani",3,0,15,0,81,0,15,0,0
"418",2003,3,"Phangnga",13,1,10,2,17,1,10,0,0
"419",2003,3,"Phatthalung",12,0,38,1,130,1,4,0,0
"420",2003,3,"Phayao",5,0,21,1,150,10,5,0,0
"421",2003,3,"Phetchabun",7,0,26,3,78,1,28,1,0
"422",2003,3,"Phetchaburi",2,0,20,0,47,0,24,1,0
"423",2003,3,"Phichit",14,0,2,1,31,1,21,1,0
"424",2003,3,"Phitsanulok",9,1,26,1,139,0,17,0,0
"425",2003,3,"Phra Nakhon Si Ayutthaya",7,0,13,0,240,0,27,1,0
"426",2003,3,"Phrae",2,0,3,0,40,2,21,2,0
"427",2003,3,"Phuket",1,2,13,1,36,0,24,0,0
"428",2003,3,"Prachin Buri",21,0,31,2,89,2,22,1,0
"429",2003,3,"Prachuap Khiri Khan",38,0,19,1,47,0,41,1,1
"430",2003,3,"Ranong",1,0,6,0,27,0,18,0,0
"431",2003,3,"Ratchaburi",8,0,55,0,106,0,10,1,0
"432",2003,3,"Rayong",47,2,20,0,93,1,0,0,0
"433",2003,3,"Roi Et",15,0,23,0,216,0,23,1,0
"434",2003,3,"Sa Kaeo",17,0,3,1,25,0,35,0,0
"435",2003,3,"Sakon Nakhon",19,0,2,2,71,2,23,1,0
"436",2003,3,"Samut Prakan",35,0,3,0,79,1,22,0,0
"437",2003,3,"Samut Sakhon",25,0,2,4,33,1,26,0,0
"438",2003,3,"Samut Songkhram",0,0,36,4,13,2,25,0,0
"439",2003,3,"Saraburi",4,0,1,2,113,0,29,2,0
"440",2003,3,"Satun",0,0,12,1,22,1,23,0,0
"441",2003,3,"Si Sa Ket",27,3,57,2,290,17,27,0,0
"442",2003,3,"Sing Buri",0,0,19,2,39,1,33,0,0
"443",2003,3,"Songkhla",16,2,101,3,136,1,8,0,0
"444",2003,3,"Sukhothai",6,0,13,0,97,2,3,0,0
"445",2003,3,"Suphan Buri",8,2,30,6,134,1,80,0,0
"446",2003,3,"Surat Thani",25,0,169,4,115,12,28,0,0
"447",2003,3,"Surin",34,0,69,1,482,5,25,0,0
"448",2003,3,"Tak",4,1,20,4,102,10,44,0,0
"449",2003,3,"Trang",1,1,109,18,101,4,46,0,0
"450",2003,3,"Trat",3,0,3,10,27,0,49,0,0
"451",2003,3,"Ubon Ratchathani",50,1,25,10,394,0,55,0,0
"452",2003,3,"Udon Thani",5,0,37,8,195,0,46,0,0
"453",2003,3,"Uthai Thani",4,0,24,4,68,0,49,0,0
"454",2003,3,"Uttaradit",3,0,1,2,101,0,42,1,0
"455",2003,3,"Yala",11,0,16,0,171,0,2,0,0
"456",2003,3,"Yasothon",21,0,12,0,103,0,0,0,0
"457",2003,4,"Amnat Charoen",7,0,12,28,36,0,7,0,0
"458",2003,4,"Ang Thong",2,0,4,12,55,0,3,0,0
"459",2003,4,"Bangkok",82,0,52,17,320,0,26,3,0
"460",2003,4,"Buri Ram",41,0,103,12,301,0,4,0,0
"461",2003,4,"Chachoengsao",1,0,21,47,102,0,2,2,0
"462",2003,4,"Chai Nat",2,0,3,35,22,0,2,7,0
"463",2003,4,"Chaiyaphum",46,1,17,30,140,0,3,4,0
"464",2003,4,"Chanthaburi",14,0,60,26,64,0,2,4,0
"465",2003,4,"Chiang Mai",5,1,45,20,373,0,5,2,0
"466",2003,4,"Chiang Rai",0,1,30,58,559,0,5,4,0
"467",2003,4,"Chon Buri",16,0,25,57,79,0,3,1,0
"468",2003,4,"Chumphon",7,2,12,61,70,0,2,0,0
"469",2003,4,"Kalasin",19,1,4,2,88,0,21,1,0
"470",2003,4,"Kamphaeng Phet",26,3,12,1,110,0,9,0,0
"471",2003,4,"Kanchanaburi",6,0,34,2,75,0,15,1,0
"472",2003,4,"Khon Kaen",27,0,23,0,210,0,10,0,0
"473",2003,4,"Krabi",12,1,33,2,70,0,14,2,0
"474",2003,4,"Lampang",21,0,14,4,262,0,12,1,0
"475",2003,4,"Lamphun",1,0,21,3,106,0,9,0,0
"476",2003,4,"Loei",7,0,2,2,52,0,15,0,0
"477",2003,4,"Lop Buri",6,0,10,0,126,0,8,0,0
"478",2003,4,"Mae Hong Son",0,0,24,4,130,0,6,2,0
"479",2003,4,"Maha Sarakham",18,0,24,3,110,0,19,0,0
"480",2003,4,"Mukdahan",10,0,10,0,65,0,8,1,0
"481",2003,4,"Nakhon Nayok",6,0,0,1,11,0,17,9,0
"482",2003,4,"Nakhon Pathom",19,0,30,0,71,0,7,9,0
"483",2003,4,"Nakhon Phanom",28,0,13,0,115,0,23,5,0
"484",2003,4,"Nakhon Ratchasima",28,2,42,0,380,0,29,3,0
"485",2003,4,"Nakhon Sawan",42,0,11,1,115,0,11,2,0
"486",2003,4,"Nakhon Si Thammarat",17,0,58,1,110,0,18,7,0
"487",2003,4,"Nan",5,0,27,0,63,0,21,9,0
"488",2003,4,"Narathiwat",4,0,48,1,120,0,34,20,0
"489",2003,4,"Nong Bua Lam Phu",6,0,16,0,62,0,20,21,0
"490",2003,4,"Nong Khai",11,0,6,0,41,0,17,8,0
"491",2003,4,"Nonthaburi",6,0,25,2,81,0,13,5,0
"492",2003,4,"Pathum Thani",10,0,19,3,119,0,13,0,0
"493",2003,4,"Pattani",8,0,28,0,64,0,38,2,0
"494",2003,4,"Phangnga",5,0,8,1,14,0,40,0,0
"495",2003,4,"Phatthalung",1,2,22,2,94,0,45,2,0
"496",2003,4,"Phayao",1,0,6,1,130,0,12,1,0
"497",2003,4,"Phetchabun",3,0,17,8,64,0,29,1,0
"498",2003,4,"Phetchaburi",3,2,27,4,43,0,15,4,0
"499",2003,4,"Phichit",20,0,1,5,37,0,18,13,0
"500",2003,4,"Phitsanulok",18,1,9,3,94,0,24,17,0
"501",2003,4,"Phra Nakhon Si Ayutthaya",11,0,7,3,170,2,41,6,0
"502",2003,4,"Phrae",3,0,1,2,37,1,33,10,1
"503",2003,4,"Phuket",3,0,19,4,28,37,21,5,0
"504",2003,4,"Prachin Buri",44,3,32,0,81,0,14,0,0
"505",2003,4,"Prachuap Khiri Khan",35,0,14,22,42,0,58,0,0
"506",2003,4,"Ranong",8,0,2,6,29,0,20,0,0
"507",2003,4,"Ratchaburi",21,0,75,11,78,0,43,0,0
"508",2003,4,"Rayong",63,2,28,29,109,0,36,0,0
"509",2003,4,"Roi Et",18,2,19,71,131,0,28,0,0
"510",2003,4,"Sa Kaeo",21,1,7,66,29,0,36,0,0
"511",2003,4,"Sakon Nakhon",18,0,4,29,47,0,24,0,0
"512",2003,4,"Samut Prakan",25,0,14,15,51,0,37,0,0
"513",2003,4,"Samut Sakhon",11,0,9,18,31,0,27,2,0
"514",2003,4,"Samut Songkhram",0,0,24,21,19,0,30,1,0
"515",2003,4,"Saraburi",6,0,1,20,87,0,36,0,0
"516",2003,4,"Satun",2,0,10,12,22,0,13,0,0
"517",2003,4,"Si Sa Ket",43,2,52,0,195,0,30,0,0
"518",2003,4,"Sing Buri",0,0,14,0,38,0,11,0,0
"519",2003,4,"Songkhla",31,0,57,0,106,0,19,0,0
"520",2003,4,"Sukhothai",8,0,5,1,88,0,14,0,0
"521",2003,4,"Suphan Buri",18,1,8,0,96,0,13,0,0
"522",2003,4,"Surat Thani",11,1,146,0,124,0,12,0,0
"523",2003,4,"Surin",47,0,64,0,250,0,19,1,0
"524",2003,4,"Tak",8,0,14,0,120,0,12,0,0
"525",2003,4,"Trang",2,2,121,0,66,0,5,1,0
"526",2003,4,"Trat",3,0,4,0,44,0,4,1,0
"527",2003,4,"Ubon Ratchathani",64,0,17,0,262,0,8,1,0
"528",2003,4,"Udon Thani",1,0,30,0,156,0,0,2,0
"529",2003,4,"Uthai Thani",12,0,22,3,60,0,35,1,0
"530",2003,4,"Uttaradit",9,0,1,3,63,0,28,0,0
"531",2003,4,"Yala",5,0,17,3,111,0,24,5,0
"532",2003,4,"Yasothon",34,0,5,6,69,0,11,3,0
"533",2003,5,"Amnat Charoen",12,0,7,8,24,0,20,2,0
"534",2003,5,"Ang Thong",3,0,2,4,45,0,28,3,0
"535",2003,5,"Bangkok",53,0,34,8,327,0,26,4,0
"536",2003,5,"Buri Ram",59,2,57,7,220,0,12,7,0
"537",2003,5,"Chachoengsao",5,1,15,1,120,0,18,9,0
"538",2003,5,"Chai Nat",4,0,1,3,17,0,9,4,0
"539",2003,5,"Chaiyaphum",41,0,28,2,166,1,2,2,0
"540",2003,5,"Chanthaburi",45,0,39,2,71,0,4,0,0
"541",2003,5,"Chiang Mai",24,0,48,11,312,0,10,5,0
"542",2003,5,"Chiang Rai",33,0,27,0,476,0,17,3,0
"543",2003,5,"Chon Buri",23,1,22,5,47,0,18,0,0
"544",2003,5,"Chumphon",11,0,10,5,48,0,12,1,0
"545",2003,5,"Kalasin",20,1,11,9,99,0,9,0,0
"546",2003,5,"Kamphaeng Phet",41,2,11,5,112,8,13,1,0
"547",2003,5,"Kanchanaburi",7,0,29,2,97,0,10,11,0
"548",2003,5,"Khon Kaen",56,1,12,1,146,2,14,15,1
"549",2003,5,"Krabi",17,1,67,2,54,0,10,23,0
"550",2003,5,"Lampang",27,0,8,0,178,3,16,21,0
"551",2003,5,"Lamphun",5,0,13,3,95,0,12,13,1
"552",2003,5,"Loei",47,0,3,0,62,0,7,5,0
"553",2003,5,"Lop Buri",2,0,5,4,92,0,29,0,0
"554",2003,5,"Mae Hong Son",3,0,8,2,118,0,8,1,0
"555",2003,5,"Maha Sarakham",7,0,19,2,84,0,8,0,0
"556",2003,5,"Mukdahan",22,0,7,5,23,0,13,0,0
"557",2003,5,"Nakhon Nayok",9,0,1,4,13,1,10,1,0
"558",2003,5,"Nakhon Pathom",6,1,18,4,70,0,10,0,0
"559",2003,5,"Nakhon Phanom",62,0,7,4,63,0,11,0,0
"560",2003,5,"Nakhon Ratchasima",47,1,34,5,355,0,13,0,0
"561",2003,5,"Nakhon Sawan",24,0,17,2,107,0,10,1,0
"562",2003,5,"Nakhon Si Thammarat",21,2,43,0,124,0,2,0,0
"563",2003,5,"Nan",4,0,42,1,62,0,12,1,0
"564",2003,5,"Narathiwat",6,0,32,2,128,0,9,0,0
"565",2003,5,"Nong Bua Lam Phu",14,0,25,6,57,0,21,1,0
"566",2003,5,"Nong Khai",13,0,8,10,45,0,14,0,0
"567",2003,5,"Nonthaburi",15,0,16,8,52,0,11,0,0
"568",2003,5,"Pathum Thani",18,0,17,35,99,0,11,0,0
"569",2003,5,"Pattani",12,0,34,49,44,0,12,0,0
"570",2003,5,"Phangnga",16,0,21,27,12,0,8,0,0
"571",2003,5,"Phatthalung",9,0,13,9,82,0,3,0,0
"572",2003,5,"Phayao",17,0,4,5,74,0,18,3,1
"573",2003,5,"Phetchabun",25,0,23,7,71,1,11,0,1
"574",2003,5,"Phetchaburi",6,0,37,10,38,1,7,0,0
"575",2003,5,"Phichit",20,0,2,11,34,1,9,0,0
"576",2003,5,"Phitsanulok",18,0,7,0,63,2,3,0,0
"577",2003,5,"Phra Nakhon Si Ayutthaya",5,0,3,36,166,0,36,0,0
"578",2003,5,"Phrae",17,0,2,24,31,0,16,0,0
"579",2003,5,"Phuket",7,1,17,28,32,0,34,0,0
"580",2003,5,"Prachin Buri",32,0,23,70,68,0,24,0,0
"581",2003,5,"Prachuap Khiri Khan",41,0,9,218,55,0,19,0,0
"582",2003,5,"Ranong",14,0,7,271,23,0,14,0,0
"583",2003,5,"Ratchaburi",26,0,69,113,69,0,14,0,0
"584",2003,5,"Rayong",128,1,41,35,110,0,18,0,0
"585",2003,5,"Roi Et",54,0,37,36,115,0,24,1,0
"586",2003,5,"Sa Kaeo",50,0,0,23,33,1,18,3,0
"587",2003,5,"Sakon Nakhon",39,0,5,18,53,0,25,0,0
"588",2003,5,"Samut Prakan",35,0,10,27,64,0,5,0,0
"589",2003,5,"Samut Sakhon",14,0,1,47,33,0,8,3,0
"590",2003,5,"Samut Songkhram",1,0,42,25,20,0,5,2,0
"591",2003,5,"Saraburi",3,0,2,34,83,0,10,0,0
"592",2003,5,"Satun",2,0,23,61,26,0,8,0,0
"593",2003,5,"Si Sa Ket",109,1,134,147,141,0,5,1,0
"594",2003,5,"Sing Buri",0,0,19,120,30,0,7,1,0
"595",2003,5,"Songkhla",35,0,41,77,127,0,8,1,0
"596",2003,5,"Sukhothai",17,0,3,37,52,1,7,1,0
"597",2003,5,"Suphan Buri",15,2,20,33,78,2,0,1,0
"598",2003,5,"Surat Thani",18,1,188,40,110,6,6,1,0
"599",2003,5,"Surin",83,0,64,56,215,13,10,1,0
"600",2003,5,"Tak",7,0,11,27,86,0,7,0,0
"601",2003,5,"Trang",12,0,65,29,86,0,35,0,0
"602",2003,5,"Trat",2,0,0,12,40,0,30,0,0
"603",2003,5,"Ubon Ratchathani",138,0,54,25,267,0,41,0,0
"604",2003,5,"Udon Thani",10,0,34,48,193,0,21,0,0
"605",2003,5,"Uthai Thani",4,0,20,66,51,1,23,0,0
"606",2003,5,"Uttaradit",18,0,0,77,59,0,26,0,0
"607",2003,5,"Yala",20,0,10,25,143,0,25,0,0
"608",2003,5,"Yasothon",21,0,2,20,30,0,22,0,0
"609",2003,6,"Amnat Charoen",15,0,15,38,40,0,44,0,0
"610",2003,6,"Ang Thong",8,0,10,30,57,3,47,0,0
"611",2003,6,"Bangkok",89,0,106,17,587,3,33,0,0
"612",2003,6,"Buri Ram",57,0,53,22,279,0,15,1,0
"613",2003,6,"Chachoengsao",4,0,35,40,233,4,57,2,0
"614",2003,6,"Chai Nat",14,0,10,27,35,0,32,1,0
"615",2003,6,"Chaiyaphum",90,0,35,16,189,0,39,3,0
"616",2003,6,"Chanthaburi",48,0,86,17,114,0,30,2,0
"617",2003,6,"Chiang Mai",134,3,95,18,332,1,40,4,0
"618",2003,6,"Chiang Rai",47,0,41,15,323,1,39,1,0
"619",2003,6,"Chon Buri",9,0,37,15,112,2,40,1,0
"620",2003,6,"Chumphon",25,0,23,13,71,2,19,1,0
"621",2003,6,"Kalasin",36,1,7,6,86,6,21,2,0
"622",2003,6,"Kamphaeng Phet",61,2,12,7,121,11,29,4,0
"623",2003,6,"Kanchanaburi",7,0,43,10,118,28,24,2,0
"624",2003,6,"Khon Kaen",55,0,16,13,166,11,16,0,1
"625",2003,6,"Krabi",32,0,74,1,122,0,69,11,7
"626",2003,6,"Lampang",80,0,8,0,176,0,53,16,3
"627",2003,6,"Lamphun",19,1,19,2,110,0,51,17,6
"628",2003,6,"Loei",34,0,0,1,54,0,50,16,1
"629",2003,6,"Lop Buri",8,0,8,5,114,0,56,14,5
"630",2003,6,"Mae Hong Son",8,0,8,3,125,0,42,31,8
"631",2003,6,"Maha Sarakham",5,0,15,2,124,0,39,37,6
"632",2003,6,"Mukdahan",10,0,13,2,31,0,52,82,4
"633",2003,6,"Nakhon Nayok",8,1,0,1,10,0,30,83,5
"634",2003,6,"Nakhon Pathom",21,0,33,0,132,0,39,96,2
"635",2003,6,"Nakhon Phanom",104,0,18,0,87,0,27,21,0
"636",2003,6,"Nakhon Ratchasima",57,2,46,2,385,0,9,3,0
"637",2003,6,"Nakhon Sawan",52,1,41,67,109,0,22,1,0
"638",2003,6,"Nakhon Si Thammarat",55,1,127,31,161,0,39,0,0
"639",2003,6,"Nan",22,0,32,32,55,0,10,0,0
"640",2003,6,"Narathiwat",17,0,26,30,134,0,14,0,0
"641",2003,6,"Nong Bua Lam Phu",7,1,12,61,60,0,21,1,0
"642",2003,6,"Nong Khai",10,0,9,52,47,1,18,0,0
"643",2003,6,"Nonthaburi",8,0,27,30,105,0,29,0,0
"644",2003,6,"Pathum Thani",35,0,52,19,214,0,27,4,0
"645",2003,6,"Pattani",7,0,31,32,74,0,18,4,0
"646",2003,6,"Phangnga",9,0,31,22,10,0,11,5,0
"647",2003,6,"Phatthalung",6,1,13,38,92,0,11,3,0
"648",2003,6,"Phayao",53,1,13,55,82,0,12,0,0
"649",2003,6,"Phetchabun",49,0,19,4,69,0,54,1,0
"650",2003,6,"Phetchaburi",0,0,59,3,57,0,40,0,2
"651",2003,6,"Phichit",26,0,1,6,27,0,27,0,2
"652",2003,6,"Phitsanulok",23,0,9,1,60,0,38,0,0
"653",2003,6,"Phra Nakhon Si Ayutthaya",9,0,8,2,268,0,37,0,0
"654",2003,6,"Phrae",26,0,2,1,26,0,27,5,0
"655",2003,6,"Phuket",16,0,12,0,36,0,19,11,0
"656",2003,6,"Prachin Buri",44,0,36,5,101,0,31,27,1
"657",2003,6,"Prachuap Khiri Khan",31,0,18,1,61,0,47,19,2
"658",2003,6,"Ranong",19,1,16,1,58,3,27,8,0
"659",2003,6,"Ratchaburi",43,0,97,4,143,12,18,5,0
"660",2003,6,"Rayong",141,1,61,2,121,2,20,1,0
"661",2003,6,"Roi Et",61,0,36,5,124,0,56,0,0
"662",2003,6,"Sa Kaeo",30,0,3,2,65,0,36,0,0
"663",2003,6,"Sakon Nakhon",74,0,12,1,40,0,65,0,0
"664",2003,6,"Samut Prakan",9,0,10,5,110,0,49,0,0
"665",2003,6,"Samut Sakhon",3,0,3,3,34,0,34,0,0
"666",2003,6,"Samut Songkhram",0,0,27,1,23,0,48,0,0
"667",2003,6,"Saraburi",9,0,1,1,91,0,32,0,0
"668",2003,6,"Satun",1,0,22,1,27,0,34,0,0
"669",2003,6,"Si Sa Ket",128,2,230,0,157,0,46,0,0
"670",2003,6,"Sing Buri",0,0,28,1,41,0,56,0,0
"671",2003,6,"Songkhla",44,0,49,1,181,2,29,0,0
"672",2003,6,"Sukhothai",10,0,5,1,75,0,8,0,0
"673",2003,6,"Suphan Buri",4,1,35,0,92,3,59,0,0
"674",2003,6,"Surat Thani",33,1,259,0,218,4,35,0,0
"675",2003,6,"Surin",111,0,118,1,253,3,26,0,0
"676",2003,6,"Tak",23,0,37,2,94,7,14,0,0
"677",2003,6,"Trang",19,0,136,6,115,0,37,0,0
"678",2003,6,"Trat",14,0,5,2,50,5,22,0,0
"679",2003,6,"Ubon Ratchathani",164,0,74,1,298,2,29,0,0
"680",2003,6,"Udon Thani",9,0,88,0,203,5,30,0,0
"681",2003,6,"Uthai Thani",12,0,23,1,69,11,37,0,0
"682",2003,6,"Uttaradit",56,0,0,0,86,19,27,0,0
"683",2003,6,"Yala",21,0,16,2,210,27,21,0,0
"684",2003,6,"Yasothon",16,0,12,1,21,27,6,0,0
"685",2003,7,"Amnat Charoen",3,0,17,1,61,0,14,0,0
"686",2003,7,"Ang Thong",13,1,5,1,82,0,7,0,0
"687",2003,7,"Bangkok",88,0,205,0,687,0,13,0,0
"688",2003,7,"Buri Ram",78,1,110,0,387,0,12,0,0
"689",2003,7,"Chachoengsao",2,1,77,1,319,0,11,0,0
"690",2003,7,"Chai Nat",12,0,8,1,32,0,8,0,0
"691",2003,7,"Chaiyaphum",79,1,39,0,273,0,6,0,0
"692",2003,7,"Chanthaburi",50,0,193,0,235,0,16,0,0
"693",2003,7,"Chiang Mai",138,0,110,0,401,0,18,0,0
"694",2003,7,"Chiang Rai",67,4,58,1,387,0,13,1,0
"695",2003,7,"Chon Buri",10,0,75,0,149,0,10,0,0
"696",2003,7,"Chumphon",41,0,17,0,125,0,7,0,0
"697",2003,7,"Kalasin",36,1,22,2,142,0,28,1,0
"698",2003,7,"Kamphaeng Phet",64,3,53,0,189,0,23,5,0
"699",2003,7,"Kanchanaburi",17,0,98,0,205,0,41,1,0
"700",2003,7,"Khon Kaen",65,0,14,1,234,0,19,0,0
"701",2003,7,"Krabi",16,1,85,0,157,1,23,0,0
"702",2003,7,"Lampang",99,0,12,2,236,0,56,0,0
"703",2003,7,"Lamphun",31,0,24,2,130,0,39,0,0
"704",2003,7,"Loei",28,0,18,0,79,0,45,3,0
"705",2003,7,"Lop Buri",6,0,15,2,195,0,55,4,0
"706",2003,7,"Mae Hong Son",11,0,13,1,137,0,51,5,0
"707",2003,7,"Maha Sarakham",7,0,68,2,165,3,46,6,0
"708",2003,7,"Mukdahan",20,0,11,0,37,2,26,1,0
"709",2003,7,"Nakhon Nayok",14,0,3,3,13,0,2,3,0
"710",2003,7,"Nakhon Pathom",37,0,59,16,239,0,3,0,0
"711",2003,7,"Nakhon Phanom",138,0,18,13,75,0,7,0,0
"712",2003,7,"Nakhon Ratchasima",71,4,87,47,527,0,13,0,0
"713",2003,7,"Nakhon Sawan",64,0,89,61,251,0,13,0,0
"714",2003,7,"Nakhon Si Thammarat",89,0,192,69,167,0,1,0,0
"715",2003,7,"Nan",20,0,45,32,68,0,9,0,0
"716",2003,7,"Narathiwat",33,0,40,5,212,0,0,0,0
"717",2003,7,"Nong Bua Lam Phu",7,2,7,2,94,0,4,0,0
"718",2003,7,"Nong Khai",9,0,12,6,47,0,5,0,0
"719",2003,7,"Nonthaburi",30,0,56,2,139,0,10,0,0
"720",2003,7,"Pathum Thani",33,0,62,0,300,0,8,0,0
"721",2003,7,"Pattani",21,0,40,86,140,0,518,46,0
"722",2003,7,"Phangnga",14,0,27,18,42,0,371,40,0
"723",2003,7,"Phatthalung",10,2,23,22,129,0,349,30,0
"724",2003,7,"Phayao",39,0,22,12,104,0,256,48,0
"725",2003,7,"Phetchabun",42,0,39,7,93,0,388,38,0
"726",2003,7,"Phetchaburi",2,0,68,11,125,0,299,58,0
"727",2003,7,"Phichit",49,0,8,31,59,0,332,51,0
"728",2003,7,"Phitsanulok",45,0,9,9,102,0,271,62,0
"729",2003,7,"Phra Nakhon Si Ayutthaya",10,0,28,20,340,0,190,76,0
"730",2003,7,"Phrae",36,0,3,15,28,0,160,77,0
"731",2003,7,"Phuket",2,1,17,25,62,0,216,54,0
"732",2003,7,"Prachin Buri",63,0,57,13,132,0,128,11,0
"733",2003,7,"Prachuap Khiri Khan",27,1,18,1,92,0,17,0,0
"734",2003,7,"Ranong",12,0,17,0,46,0,3,0,0
"735",2003,7,"Ratchaburi",29,0,99,2,302,0,1,0,0
"736",2003,7,"Rayong",88,0,94,1,233,0,6,1,0
"737",2003,7,"Roi Et",103,1,76,0,194,0,11,1,0
"738",2003,7,"Sa Kaeo",40,0,9,0,43,0,14,0,0
"739",2003,7,"Sakon Nakhon",40,0,2,0,88,0,12,0,0
"740",2003,7,"Samut Prakan",11,0,19,0,179,0,10,0,0
"741",2003,7,"Samut Sakhon",7,0,2,0,55,0,18,0,0
"742",2003,7,"Samut Songkhram",1,0,37,0,33,0,12,0,0
"743",2003,7,"Saraburi",20,0,6,0,135,0,7,0,0
"744",2003,7,"Satun",0,0,27,0,49,0,13,0,0
"745",2003,7,"Si Sa Ket",168,1,379,1,318,3,78,0,0
"746",2003,7,"Sing Buri",0,0,44,2,76,4,51,0,0
"747",2003,7,"Songkhla",43,0,109,0,243,6,59,0,0
"748",2003,7,"Sukhothai",15,0,19,2,125,1,32,1,0
"749",2003,7,"Suphan Buri",9,0,34,46,142,2,28,0,0
"750",2003,7,"Surat Thani",36,0,353,67,223,0,37,0,0
"751",2003,7,"Surin",145,0,101,10,436,0,33,0,0
"752",2003,7,"Tak",35,1,42,6,134,0,46,1,0
"753",2003,7,"Trang",9,0,165,4,116,2,59,3,0
"754",2003,7,"Trat",13,1,4,3,58,4,59,1,0
"755",2003,7,"Ubon Ratchathani",124,1,54,4,456,0,35,1,0
"756",2003,7,"Udon Thani",21,1,37,6,245,3,23,4,0
"757",2003,7,"Uthai Thani",5,0,48,1,101,0,16,0,0
"758",2003,7,"Uttaradit",53,0,1,1,99,0,17,0,0
"759",2003,7,"Yala",24,0,16,0,262,0,16,0,0
"760",2003,7,"Yasothon",19,1,17,2,62,0,28,1,0
"761",2003,8,"Amnat Charoen",2,0,9,1,55,0,16,1,0
"762",2003,8,"Ang Thong",4,0,4,6,132,0,29,0,0
"763",2003,8,"Bangkok",107,0,139,9,1026,0,20,0,0
"764",2003,8,"Buri Ram",57,0,114,6,452,0,18,0,0
"765",2003,8,"Chachoengsao",6,0,39,5,396,0,18,0,0
"766",2003,8,"Chai Nat",9,0,4,8,55,0,12,0,0
"767",2003,8,"Chaiyaphum",70,1,59,1,401,0,20,0,0
"768",2003,8,"Chanthaburi",39,0,72,2,187,0,2,0,0
"769",2003,8,"Chiang Mai",110,6,59,5,434,3,46,3,0
"770",2003,8,"Chiang Rai",30,3,61,2,547,0,29,0,0
"771",2003,8,"Chon Buri",13,1,32,1,119,0,21,1,0
"772",2003,8,"Chumphon",9,0,32,2,140,0,20,0,0
"773",2003,8,"Kalasin",37,3,21,11,181,0,18,1,0
"774",2003,8,"Kamphaeng Phet",68,3,36,13,244,0,16,2,0
"775",2003,8,"Kanchanaburi",17,0,54,7,383,0,24,0,0
"776",2003,8,"Khon Kaen",34,0,27,3,437,1,35,1,0
"777",2003,8,"Krabi",21,1,115,3,218,1,31,1,0
"778",2003,8,"Lampang",75,0,6,2,262,0,21,4,0
"779",2003,8,"Lamphun",21,0,23,3,163,0,12,2,0
"780",2003,8,"Loei",9,0,20,1,151,0,4,0,0
"781",2003,8,"Lop Buri",3,0,7,24,207,0,78,1,0
"782",2003,8,"Mae Hong Son",19,0,7,32,155,0,36,2,0
"783",2003,8,"Maha Sarakham",19,0,44,28,233,1,33,2,0
"784",2003,8,"Mukdahan",10,0,1,46,41,1,39,4,0
"785",2003,8,"Nakhon Nayok",3,0,12,96,34,0,39,1,0
"786",2003,8,"Nakhon Pathom",47,0,68,119,333,0,29,2,0
"787",2003,8,"Nakhon Phanom",97,0,37,143,146,0,44,2,0
"788",2003,8,"Nakhon Ratchasima",33,1,48,113,601,0,42,1,0
"789",2003,8,"Nakhon Sawan",54,0,58,82,355,1,23,5,0
"790",2003,8,"Nakhon Si Thammarat",52,2,151,65,210,0,32,3,0
"791",2003,8,"Nan",19,3,107,35,106,0,45,1,0
"792",2003,8,"Narathiwat",74,0,199,32,401,0,12,0,0
"793",2003,8,"Nong Bua Lam Phu",3,1,19,14,169,0,143,14,0
"794",2003,8,"Nong Khai",9,0,9,6,112,0,99,15,0
"795",2003,8,"Nonthaburi",17,0,36,4,145,0,107,13,0
"796",2003,8,"Pathum Thani",18,0,46,2,339,0,90,23,0
